Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,30,0,43,58455.87935176688,19.33162000204902,229801.42576399885,0.0,0.10916622496677673,0.0,85,86000,143000,174000,188000,197000,230000,230000,230000,230000,230000
NT PLAIN E2E,end_to_end_latency,12,0,78000,83386.99756649962,36901.9449059997,115948.0018639988,481.3333333333333,0.04366648998671069,0.0,87000,101000,111000,111000,114000,116000,116000,116000,116000,116000,116000
NT RAG E2E,end_to_end_latency,10,0,245000,238660.1859464001,166526.01237099952,276798.75863800046,780.1,0.03638874165559224,0.0,252000,264000,269000,269000,277000,277000,277000,277000,277000,277000,277000
PLAIN E2E,end_to_end_latency,7,0,38000,48785.68069485794,17858.444221001264,121969.59512300236,584.2857142857143,0.02547211915891457,0.0,38000,51000,51000,51000,122000,122000,122000,122000,122000,122000,122000
RAG E2E,end_to_end_latency,1,0,269273.5165119993,269273.5165119993,269273.5165119993,269273.5165119993,510.0,0.003638874165559224,0.0,269000,269000,269000,269000,269000,269000,269000,269000,269000,269000,269000
NT PLAIN ITL avg,inter_token_latency_avg,12,0,35,35.49914026262463,33.51696684372504,36.577983636365474,481.3333333333333,0.04366648998671069,0.0,35,36,36,36,36,37,37,37,37,37,37
NT RAG ITL avg,inter_token_latency_avg,10,0,36,36.34176570589482,35.51815506893788,37.71175134083772,780.1,0.03638874165559224,0.0,36,36,36,37,38,38,38,38,38,38,38
PLAIN ITL avg,inter_token_latency_avg,7,0,35,34.806880057817935,33.30319666669571,37.594240070048166,584.2857142857143,0.02547211915891457,0.0,35,35,35,35,38,38,38,38,38,38,38
RAG ITL avg,inter_token_latency_avg,1,0,36.789809721155436,36.789809721155436,36.789809721155436,36.789809721155436,510.0,0.003638874165559224,0.0,37,37,37,37,37,37,37,37,37,37,37
NT PLAIN ITL p95,inter_token_latency_p95,12,0,41,45.002118849985585,36.49425319945294,66.15769349900802,481.3333333333333,0.04366648998671069,0.0,45,46,48,48,56,66,66,66,66,66,66
NT RAG ITL p95,inter_token_latency_p95,10,0,50,49.46067559973017,38.165061197651085,66.32186399947392,780.1,0.03638874165559224,0.0,51,51,52,60,66,66,66,66,66,66,66
PLAIN ITL p95,inter_token_latency_p95,7,0,36,37.25220352864978,34.237419799683266,45.903734600142336,584.2857142857143,0.02547211915891457,0.0,36,36,38,38,46,46,46,46,46,46,46
RAG ITL p95,inter_token_latency_p95,1,0,47.441270649324,47.441270649324,47.441270649324,47.441270649324,510.0,0.003638874165559224,0.0,47,47,47,47,47,47,47,47,47,47,47
NT PLAIN TPS,ms_per_output_token,12,0,170,233.2702832308399,82.9248974010466,603.8958430416604,481.3333333333333,0.04366648998671069,0.0,170,190,370,370,490,600,600,600,600,600,600
NT RAG TPS,ms_per_output_token,10,0,260,400.444891205969,222.80756028851926,1002.8940530362336,780.1,0.03638874165559224,0.0,270,320,330,900,1000,1000,1000,1000,1000,1000,1000
PLAIN TPS,ms_per_output_token,7,0,60,130.9040601338092,41.50618082469687,554.4072505591016,584.2857142857143,0.02547211915891457,0.0,60,62,82,82,550,550,550,550,550,550,550
RAG TPS,ms_per_output_token,1,0,527.98728727843,527.98728727843,527.98728727843,527.98728727843,510.0,0.003638874165559224,0.0,530,530,530,530,530,530,530,530,530,530,530
NT RAG overhead,retrieval_overhead_vs_nt_plain,10,0,182000,161369.74109400107,70592.09883000221,214307.04131699895,0.0,0.03638874165559224,0.0,186000,194000,197000,199000,214000,214000,214000,214000,214000,214000,214000
RAG overhead,retrieval_overhead_vs_plain,1,0,145160.71969800032,145160.71969800032,145160.71969800032,145160.71969800032,0.0,0.003638874165559224,0.0,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000,145000
NT PLAIN TTFT,time_to_first_token,12,0,75000,79074.88451791687,34373.70480100071,114455.5943560008,0.0,0.04366648998671069,0.0,83000,93000,101000,101000,113000,114000,114000,114000,114000,114000,114000
NT RAG TTFT,time_to_first_token,10,0,243000,231550.29406150058,160390.26872400063,274669.3521749985,0.0,0.03638874165559224,0.0,246000,255000,257000,259000,275000,275000,275000,275000,275000,275000,275000
PLAIN TTFT,time_to_first_token,7,0,32000,43883.20226314318,15725.721730999794,120234.98972200105,0.0,0.02547211915891457,0.0,32000,43000,44000,44000,120000,120000,120000,120000,120000,120000,120000
RAG TTFT,time_to_first_token,1,0,265395.70942000137,265395.70942000137,265395.70942000137,265395.70942000137,0.0,0.003638874165559224,0.0,265000,265000,265000,265000,265000,265000,265000,265000,265000,265000,265000
,Aggregated,191,0,230,59466.98426768565,19.33162000204902,276798.75863800046,380.67015706806285,0.6950249656218118,0.0,230,63000,101000,122000,214000,255000,269000,275000,277000,277000,277000
