Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,27,0,150,54286.93678496307,41.493086000627954,198442.9802960003,0.0,0.09979644931572311,0.0,150,3500,149000,152000,176000,180000,198000,198000,198000,198000,198000
NT PLAIN E2E,end_to_end_latency,9,0,69000,68438.82086699968,8622.71918999977,132399.53815199988,414.6666666666667,0.03326548310524104,0.0,69000,77000,85000,117000,132000,132000,132000,132000,132000,132000,132000
NT RAG E2E,end_to_end_latency,8,0,195000,199100.34594950004,187682.41907599987,227423.08826099907,598.375,0.02956931831576981,0.0,198000,198000,201000,201000,227000,227000,227000,227000,227000,227000,227000
PLAIN E2E,end_to_end_latency,9,0,58000,85503.41191100032,34747.82941600097,170570.72359500127,973.3333333333334,0.03326548310524104,0.0,58000,82000,124000,152000,171000,171000,171000,171000,171000,171000,171000
RAG E2E,end_to_end_latency,1,0,278557.5463519999,278557.5463519999,278557.5463519999,278557.5463519999,187.0,0.0036961647894712263,0.0,279000,279000,279000,279000,279000,279000,279000,279000,279000,279000,279000
NT PLAIN ITL avg,inter_token_latency_avg,9,0,36,37.0461647223449,35.13276834723911,39.88150924999445,414.6666666666667,0.03326548310524104,0.0,36,37,37,39,40,40,40,40,40,40,40
NT RAG ITL avg,inter_token_latency_avg,8,0,36,35.0604755095884,24.02324084480291,40.26990875001082,598.375,0.02956931831576981,0.0,36,36,37,37,40,40,40,40,40,40,40
PLAIN ITL avg,inter_token_latency_avg,9,0,36,37.05100098141292,34.13553665925941,41.69077538000238,973.3333333333334,0.03326548310524104,0.0,36,36,37,40,42,42,42,42,42,42,42
RAG ITL avg,inter_token_latency_avg,1,0,36.36261082497185,36.36261082497185,36.36261082497185,36.36261082497185,187.0,0.0036961647894712263,0.0,36,36,36,36,36,36,36,36,36,36,36
NT PLAIN ITL p95,inter_token_latency_p95,9,0,44,52.78818925016822,39.995861000716104,87.95861744984,414.6666666666667,0.03326548310524104,0.0,44,45,52,81,88,88,88,88,88,88,88
NT RAG ITL p95,inter_token_latency_p95,8,0,88,83.1459600315384,58.838783849751124,102.45709089995215,598.375,0.02956931831576981,0.0,93,94,94,94,100,100,100,100,100,100,100
PLAIN ITL p95,inter_token_latency_p95,9,0,43,57.576092988711025,40.53623394911483,91.20083330053603,973.3333333333334,0.03326548310524104,0.0,43,70,75,75,91,91,91,91,91,91,91
RAG ITL p95,inter_token_latency_p95,1,0,40.56990159897395,40.56990159897395,40.56990159897395,40.56990159897395,187.0,0.0036961647894712263,0.0,41,41,41,41,41,41,41,41,41,41,41
NT PLAIN TPS,ms_per_output_token,9,0,150,201.6223460795985,25.212629210525645,424.3574940769227,414.6666666666667,0.03326548310524104,0.0,150,260,330,420,420,420,420,420,420,420,420
NT RAG TPS,ms_per_output_token,8,0,380,512.3310846188746,170.15631829193097,991.3384562371144,598.375,0.02956931831576981,0.0,670,730,760,760,990,990,990,990,990,990,990
PLAIN TPS,ms_per_output_token,9,0,81,94.26076126770418,31.099865767676416,143.94153889873525,973.3333333333334,0.03326548310524104,0.0,81,120,130,130,140,140,140,140,140,140,140
RAG TPS,ms_per_output_token,1,0,1489.612547336898,1489.612547336898,1489.612547336898,1489.612547336898,187.0,0.0036961647894712263,0.0,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500
NT RAG overhead,retrieval_overhead_vs_nt_plain,8,0,60000,64062.818582625594,47827.408103001275,86635.04136700067,0.0,0.02956931831576981,0.0,63000,66000,69000,69000,87000,87000,87000,87000,87000,87000,87000
RAG overhead,retrieval_overhead_vs_plain,1,0,227395.15182000108,227395.15182000108,227395.15182000108,227395.15182000108,0.0,0.0036961647894712263,0.0,227000,227000,227000,227000,227000,227000,227000,227000,227000,227000,227000
NT PLAIN TTFT,time_to_first_token,9,0,67000,64608.756966111185,5451.050281000789,129825.90230099959,0.0,0.03326548310524104,0.0,67000,69000,82000,114000,130000,130000,130000,130000,130000,130000,130000
NT RAG TTFT,time_to_first_token,8,0,190000,193888.72088362518,177653.31040400086,216460.94366800025,0.0,0.02956931831576981,0.0,193000,196000,199000,199000,216000,216000,216000,216000,216000,216000,216000
PLAIN TTFT,time_to_first_token,9,0,50000,76465.49399744457,30208.310628000618,159154.58470000158,0.0,0.03326548310524104,0.0,50000,70000,110000,143000,159000,159000,159000,159000,159000,159000,159000
RAG TTFT,time_to_first_token,1,0,277062.17723600095,277062.17723600095,277062.17723600095,277062.17723600095,0.0,0.0036961647894712263,0.0,277000,277000,277000,277000,277000,277000,277000,277000,277000,277000,277000
,Aggregated,171,0,230,50124.324864448325,24.02324084480291,278557.5463519999,408.56140350877195,0.6320441789995797,0.0,230,50000,77000,124000,189000,198000,227000,277000,279000,279000,279000
