Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,5,0,250,200.25818679932854,17.735288000039873,306.77129499963485,0.0,0.01845073875947627,0.0,250,250,250,310,310,310,310,310,310,310,310
PLAIN E2E,end_to_end_latency,5,0,203000,171739.47574539998,38088.240285998836,231391.0005460002,866.4,0.01845073875947627,0.0,203000,217000,217000,231000,231000,231000,231000,231000,231000,231000,231000
PLAIN ITL avg,inter_token_latency_avg,5,0,37.94494305319607,36.859832327960085,33.6584281775343,37.94494305319607,866.4,0.01845073875947627,0.0,38,38,38,38,38,38,38,38,38,38,38
PLAIN ITL p95,inter_token_latency_p95,5,0,42,43.607513029983245,38.781908500277495,50.25329319942105,866.4,0.01845073875947627,0.0,42,48,48,50,50,50,50,50,50,50,50
PLAIN TPS,ms_per_output_token,5,0,250,211.9976866237921,34.4689957339356,278.6664477512377,866.4,0.01845073875947627,0.0,250,260,260,280,280,280,280,280,280,280,280
PLAIN TTFT,time_to_first_token,5,0,196000,164180.62961059986,28596.577309999702,222925.53374400086,0.0,0.01845073875947627,0.0,196000,210000,210000,223000,223000,223000,223000,223000,223000,223000,223000
,Aggregated,30,0,250,56068.80476246347,17.735288000039873,231391.0005460002,577.6,0.11070443255685762,0.0,250,310,164000,196000,217000,223000,231000,231000,231000,231000,231000
