Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,46,0,105000,85531.28718754346,16.541147999305394,212120.5365930009,0.0,0.1600065342130004,0.0,108000,137000,144000,154000,179000,184000,212000,212000,212000,212000,212000
NT PLAIN E2E,end_to_end_latency,16,0,4000,5106.434703312573,2305.9034410016466,11589.976862000185,605.5,0.05565444668278275,0.0,4400,5600,6800,6800,9800,12000,12000,12000,12000,12000,12000
NT RAG E2E,end_to_end_latency,30,0,141000,136867.88740949996,15203.270326000165,219187.9850940004,675.7333333333333,0.10435208753021766,0.0,146000,154000,164000,180000,186000,201000,219000,219000,219000,219000,219000
NT PLAIN ITL avg,inter_token_latency_avg,16,0,34,34.28951299129113,31.530465153851903,37.314000718449,605.5,0.05565444668278275,0.0,35,35,36,36,37,37,37,37,37,37,37
NT RAG ITL avg,inter_token_latency_avg,30,0,32,31.95774456987593,25.88628121873171,36.53586273610977,675.7333333333333,0.10435208753021766,0.0,32,33,33,34,34,36,37,37,37,37,37
NT PLAIN ITL p95,inter_token_latency_p95,16,0,39,46.53580988756687,32.12359649933205,106.36837684969578,605.5,0.05565444668278275,0.0,40,43,50,50,72,110,110,110,110,110,110
NT RAG ITL p95,inter_token_latency_p95,30,0,34,36.766526183358415,32.02645074966313,66.48900859981958,675.7333333333333,0.10435208753021766,0.0,35,35,37,38,44,47,66,66,66,66,66
NT PLAIN TPS,ms_per_output_token,16,0,8,8.583981644740225,7.339488642703707,9.821713915493682,605.5,0.05565444668278275,0.0,9,9,10,10,10,10,10,10,10,10,10
NT RAG TPS,ms_per_output_token,30,0,210,302.6442399927026,28.905946380756877,1074.4793758396888,675.7333333333333,0.10435208753021766,0.0,210,300,390,540,760,880,1100,1100,1100,1100,1100
NT RAG overhead,retrieval_overhead_vs_nt_plain,30,0,137000,131123.23582946666,12397.031738000805,212135.45022099972,0.0,0.10435208753021766,0.0,140000,152000,159000,174000,184000,195000,212000,212000,212000,212000,212000
NT PLAIN TTFT,time_to_first_token,16,0,130,141.54976168754274,94.35408399986045,191.88661099997262,0.0,0.05565444668278275,0.0,140,170,170,170,170,190,190,190,190,190,190
NT RAG TTFT,time_to_first_token,30,0,137000,131264.10042703318,12536.644319000516,212255.26628399894,0.0,0.10435208753021766,0.0,140000,153000,159000,174000,184000,195000,212000,212000,212000,212000,212000
,Aggregated,306,0,190,52315.801556345614,7.339488642703707,219187.9850940004,391.63398692810455,1.0643912928082202,0.0,200,90000,127000,139000,160000,180000,195000,212000,219000,219000,219000
