Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/api/chat/completions,20,0,270,342.9579661002208,212.8698300002725,535.9742710006685,0.0,0.07700865566696541,0.0,280,410,480,480,530,540,540,540,540,540,540
PLAIN E2E,end_to_end_latency,20,0,104000,110560.12565669997,14932.47808400156,261710.04789700056,761.1,0.07700865566696541,0.0,114000,151000,188000,200000,247000,262000,262000,262000,262000,262000,262000
PLAIN ITL avg,inter_token_latency_avg,20,0,35,35.02152288019398,33.3158844016266,37.87942028977589,761.1,0.07700865566696541,0.0,35,35,35,36,36,38,38,38,38,38,38
PLAIN ITL p95,inter_token_latency_p95,20,0,45,50.80143391253387,34.650226848771126,73.22275964961588,761.1,0.07700865566696541,0.0,45,62,65,67,72,73,73,73,73,73,73
PLAIN TPS,ms_per_output_token,20,0,120,166.4874742156634,19.77901584536072,440.86581059740064,761.1,0.07700865566696541,0.0,140,220,240,300,390,440,440,440,440,440,440
PLAIN TTFT,time_to_first_token,20,0,100000,104140.84435585001,11766.787390999525,254927.19666800078,0.0,0.07700865566696541,0.0,106000,139000,180000,191000,239000,255000,255000,255000,255000,255000,255000
,Aggregated,120,0,240,35882.70640160977,19.77901584536072,261710.04789700056,507.4,0.46205193400179245,0.0,260,540,37000,47000,153000,200000,247000,255000,262000,262000,262000
